run,fit1,node1,fit2,node2
3,325.0,01011011111000000010,325.0,01011011111000000010
3,325.0,01011011111000000010,325.0,01011011111000000010
3,325.0,01011011111000000010,149.0,01011001111010000110
3,149.0,01011001111010000110,149.0,01011001111010000110
3,149.0,01011001111010000110,149.0,01011001111010000110
3,149.0,01011001111010000110,149.0,01011001111010000110
3,149.0,01011001111010000110,149.0,01011001111010000110
3,149.0,01011001111010000110,149.0,01011001111010000110
3,149.0,01011001111010000110,149.0,01011001111010000110
3,149.0,01011001111010000110,149.0,01011001111010000110
3,149.0,01011001111010000110,149.0,01011001111010000110
3,149.0,01011001111010000110,149.0,01011001111010000110
3,149.0,01011001111010000110,149.0,01011001111010000110
3,149.0,01011001111010000110,149.0,01011001111010000110
3,149.0,01011001111010000110,149.0,01011001111010000110
3,149.0,01011001111010000110,149.0,01011001111010000110
3,149.0,01011001111010000110,149.0,01011001111010000110
3,149.0,01011001111010000110,149.0,01011001111010000110
3,149.0,01011001111010000110,149.0,01011001111010000110
3,149.0,01011001111010000110,149.0,01011001111010000110
4,1987.0,01010001110001101010,1987.0,01010001110001101010
4,1987.0,01010001110001101010,785.0,01111100100001111000
4,785.0,01111100100001111000,249.0,01111000100100111100
4,249.0,01111000100100111100,95.0,00110010100110111000
4,95.0,00110010100110111000,95.0,00110010100110111000
4,95.0,00110010100110111000,95.0,00110010100110111000
4,95.0,00110010100110111000,95.0,00110010100110111000
4,95.0,00110010100110111000,95.0,00110010100110111000
4,95.0,00110010100110111000,95.0,00110010100110111000
4,95.0,00110010100110111000,95.0,00110010100110111000
4,95.0,00110010100110111000,95.0,00110010100110111000
4,95.0,00110010100110111000,95.0,00110010100110111000
4,95.0,00110010100110111000,95.0,00110010100110111000
4,95.0,00110010100110111000,95.0,00110010100110111000
4,95.0,00110010100110111000,95.0,00110010100110111000
4,95.0,00110010100110111000,95.0,00110010100110111000
4,95.0,00110010100110111000,95.0,00110010100110111000
4,95.0,00110010100110111000,95.0,00110010100110111000
4,95.0,00110010100110111000,95.0,00110010100110111000
