run,fit1,node1,fit2,node2
7,237.0,11010011100001000000,237.0,11010011100001000000
7,237.0,11010011100001000000,237.0,11010011100001000000
7,237.0,11010011100001000000,237.0,11010011100001000000
7,237.0,11010011100001000000,237.0,11010011100001000000
7,237.0,11010011100001000000,237.0,11010011100001000000
7,237.0,11010011100001000000,237.0,11010011100001000000
7,237.0,11010011100001000000,237.0,11010011100001000000
7,237.0,11010011100001000000,237.0,11010011100001000000
7,237.0,11010011100001000000,237.0,11010011100001000000
7,237.0,11010011100001000000,237.0,11010011100001000000
7,237.0,11010011100001000000,237.0,11010011100001000000
7,237.0,11010011100001000000,237.0,11010011100001000000
7,237.0,11010011100001000000,237.0,11010011100001000000
7,237.0,11010011100001000000,237.0,11010011100001000000
7,237.0,11010011100001000000,237.0,11010011100001000000
7,237.0,11010011100001000000,237.0,11010011100001000000
7,237.0,11010011100001000000,237.0,11010011100001000000
7,237.0,11010011100001000000,237.0,11010011100001000000
7,237.0,11010011100001000000,61.0,11000111100001100100
7,61.0,11000111100001100100,61.0,11000111100001100100
7,61.0,11000111100001100100,61.0,11000111100001100100
7,61.0,11000111100001100100,61.0,11000111100001100100
7,61.0,11000111100001100100,61.0,11000111100001100100
7,61.0,11000111100001100100,17.0,11001110011110100111
7,17.0,11001110011110100111,17.0,11001110011110100111
7,17.0,11001110011110100111,17.0,11001110011110100111
7,17.0,11001110011110100111,17.0,11001110011110100111
7,17.0,11001110011110100111,17.0,11001110011110100111
7,17.0,11001110011110100111,17.0,11001110011110100111
7,17.0,11001110011110100111,17.0,11001110011110100111
7,17.0,11001110011110100111,17.0,11001110011110100111
7,17.0,11001110011110100111,17.0,11001110011110100111
7,17.0,11001110011110100111,17.0,11001110011110100111
7,17.0,11001110011110100111,17.0,11001110011110100111
7,17.0,11001110011110100111,17.0,11001110011110100111
7,17.0,11001110011110100111,17.0,11001110011110100111
7,17.0,11001110011110100111,17.0,11001110011110100111
7,17.0,11001110011110100111,17.0,11001110011110100111
7,17.0,11001110011110100111,17.0,11001110011110100111
7,17.0,11001110011110100111,17.0,11001110011110100111
7,17.0,11001110011110100111,17.0,11001110011110100111
7,17.0,11001110011110100111,17.0,11001110011110100111
7,17.0,11001110011110100111,17.0,11001110011110100111
7,17.0,11001110011110100111,17.0,11001110011110100111
7,17.0,11001110011110100111,17.0,11001110011110100111
7,17.0,11001110011110100111,17.0,11001110011110100111
7,17.0,11001110011110100111,17.0,11001110011110100111
7,17.0,11001110011110100111,17.0,11001110011110100111
8,13739.0,10111011100100000011,7179.0,10110111000110000000
8,7179.0,10110111000110000000,441.0,10110011110010000000
8,441.0,10110011110010000000,441.0,10110011110010000000
8,441.0,10110011110010000000,441.0,10110011110010000000
8,441.0,10110011110010000000,441.0,10110011110010000000
8,441.0,10110011110010000000,441.0,10110011110010000000
8,441.0,10110011110010000000,441.0,10110011110010000000
8,441.0,10110011110010000000,441.0,10110011110010000000
8,441.0,10110011110010000000,359.0,10110001010010010111
8,359.0,10110001010010010111,359.0,10110001010010010111
8,359.0,10110001010010010111,359.0,10110001010010010111
8,359.0,10110001010010010111,359.0,10110001010010010111
8,359.0,10110001010010010111,359.0,10110001010010010111
8,359.0,10110001010010010111,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
8,13.0,11110010010000010100,13.0,11110010010000010100
